"estacion","hora","sentido","dia","año","conteo","latitud","longitud"
"Dellepiane","22","Provincia","Martes","22",1535,-34.651386,-58.466949
"Dellepiane","22","Provincia","Martes","23",1510,-34.651386,-58.466949
"Dellepiane","22","Provincia","Martes","24",2119,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","16",1021,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","17",1036,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","18",1042,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","19",547,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","20",1436,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","21",1892,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","22",1460,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","23",1499,-34.651386,-58.466949
"Dellepiane","22","Provincia","Miércoles","24",2079,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","16",907,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","17",897,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","18",845,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","19",559,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","20",1106,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","21",1582,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","22",1226,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","23",1321,-34.651386,-58.466949
"Dellepiane","22","Provincia","Sábado","24",1731,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","16",1045,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","17",1052,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","18",1050,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","19",560,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","20",1364,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","21",1896,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","22",1490,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","23",1440,-34.651386,-58.466949
"Dellepiane","22","Provincia","Viernes","24",2039,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","10",948,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","11",1040,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","12",1143,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","13",1088,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","14",1084,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","15",1755,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","8",208,-34.651386,-58.466949
"Dellepiane","22","s/d","Domingo","9",724,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","10",1100,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","11",1143,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","12",1255,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","13",1197,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","14",1200,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","15",1967,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","8",208,-34.651386,-58.466949
"Dellepiane","22","s/d","Jueves","9",910,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","10",1065,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","11",1094,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","12",1234,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","13",1151,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","14",1179,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","15",1905,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","8",208,-34.651386,-58.466949
"Dellepiane","22","s/d","Lunes","9",881,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","10",1087,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","11",1160,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","12",1264,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","13",1167,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","14",1198,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","15",1945,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","8",212,-34.651386,-58.466949
"Dellepiane","22","s/d","Martes","9",923,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","10",1097,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","11",1111,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","12",1239,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","13",1162,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","14",1145,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","15",1976,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","8",212,-34.651386,-58.466949
"Dellepiane","22","s/d","Miércoles","9",946,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","10",981,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","11",990,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","12",1124,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","13",1045,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","14",1030,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","15",1610,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","8",208,-34.651386,-58.466949
"Dellepiane","22","s/d","Sábado","9",748,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","10",1108,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","11",1145,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","12",1333,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","13",1196,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","14",1225,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","15",1903,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","8",208,-34.651386,-58.466949
"Dellepiane","22","s/d","Viernes","9",916,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","16",891,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","17",898,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","18",901,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","19",528,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","20",1177,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","21",1482,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","22",1247,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","23",1213,-34.651386,-58.466949
"Dellepiane","23","Centro","Domingo","24",1707,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","16",966,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","17",970,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","18",945,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","19",542,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","20",1260,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","21",1563,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","22",1311,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","23",1289,-34.651386,-58.466949
"Dellepiane","23","Centro","Jueves","24",1768,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","16",925,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","17",964,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","18",888,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","19",523,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","20",1180,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","21",1488,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","22",1264,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","23",1245,-34.651386,-58.466949
"Dellepiane","23","Centro","Lunes","24",1768,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","16",966,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","17",969,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","18",937,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","19",539,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","20",1268,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","21",1518,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","22",1271,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","23",1269,-34.651386,-58.466949
"Dellepiane","23","Centro","Martes","24",1793,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","16",992,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","17",985,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","18",926,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","19",521,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","20",1263,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","21",1484,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","22",1266,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","23",1278,-34.651386,-58.466949
"Dellepiane","23","Centro","Miércoles","24",1785,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","16",760,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","17",763,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","18",764,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","19",527,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","20",905,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","21",1231,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","22",1075,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","23",1077,-34.651386,-58.466949
"Dellepiane","23","Centro","Sábado","24",1434,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","16",966,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","17",975,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","18",945,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","19",533,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","20",1232,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","21",1472,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","22",1320,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","23",1247,-34.651386,-58.466949
"Dellepiane","23","Centro","Viernes","24",1733,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","16",938,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","17",935,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","18",917,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","19",536,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","20",1200,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","21",1559,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","22",1296,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","23",1313,-34.651386,-58.466949
"Dellepiane","23","Provincia","Domingo","24",1981,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","16",1021,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","17",996,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","18",1002,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","19",550,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","20",1278,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","21",1669,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","22",1432,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","23",1446,-34.651386,-58.466949
"Dellepiane","23","Provincia","Jueves","24",2046,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","16",993,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","17",958,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","18",921,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","19",525,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","20",1236,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","21",1565,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","22",1337,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","23",1398,-34.651386,-58.466949
"Dellepiane","23","Provincia","Lunes","24",1955,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","16",968,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","17",1009,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","18",964,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","19",533,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","20",1310,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","21",1619,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","22",1326,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","23",1409,-34.651386,-58.466949
"Dellepiane","23","Provincia","Martes","24",2007,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","16",1026,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","17",977,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","18",984,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","19",531,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","20",1327,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","21",1609,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","22",1308,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","23",1329,-34.651386,-58.466949
"Dellepiane","23","Provincia","Miércoles","24",1925,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","16",846,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","17",821,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","18",821,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","19",545,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","20",993,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","21",1298,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","22",1122,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","23",1219,-34.651386,-58.466949
"Dellepiane","23","Provincia","Sábado","24",1625,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","16",992,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","17",1010,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","18",981,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","19",539,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","20",1272,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","21",1561,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","22",1343,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","23",1353,-34.651386,-58.466949
"Dellepiane","23","Provincia","Viernes","24",1931,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","10",958,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","11",975,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","12",1112,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","13",1067,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","14",1063,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","15",1762,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","8",208,-34.651386,-58.466949
"Dellepiane","23","s/d","Domingo","9",380,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","10",1027,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","11",1036,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","12",1179,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","13",1138,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","14",1102,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","15",1839,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","8",208,-34.651386,-58.466949
"Dellepiane","23","s/d","Jueves","9",370,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","10",1002,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","11",1020,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","12",1115,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","13",1106,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","14",1095,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","15",1806,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","8",208,-34.651386,-58.466949
"Dellepiane","23","s/d","Lunes","9",344,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","10",1023,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","11",1053,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","12",1136,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","13",1099,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","14",1122,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","15",1842,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","8",212,-34.651386,-58.466949
"Dellepiane","23","s/d","Martes","9",382,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","10",993,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","11",1021,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","12",1138,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","13",1089,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","14",1094,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","15",1813,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","8",212,-34.651386,-58.466949
"Dellepiane","23","s/d","Miércoles","9",413,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","10",898,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","11",905,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","12",1031,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","13",970,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","14",937,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","15",1533,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","8",208,-34.651386,-58.466949
"Dellepiane","23","s/d","Sábado","9",302,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","10",1017,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","11",1064,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","12",1177,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","13",1132,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","14",1098,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","15",1817,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","8",208,-34.651386,-58.466949
"Dellepiane","23","s/d","Viernes","9",413,-34.651386,-58.466949
"Illia","00","Centro","Domingo","16",747,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","17",728,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","18",730,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","19",445,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","20",1316,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","21",1398,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","22",1054,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","23",1129,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Domingo","24",1361,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","16",899,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","17",812,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","18",821,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","19",442,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","20",1467,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","21",1497,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","22",1122,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","23",1203,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Jueves","24",1470,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","16",853,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","17",788,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","18",781,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","19",451,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","20",1348,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","21",1374,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","22",1077,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","23",1148,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Lunes","24",1337,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","16",891,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","17",792,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","18",761,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","19",446,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","20",1456,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","21",1444,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","22",1106,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","23",1190,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Martes","24",1442,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","16",916,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","17",794,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","18",830,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","19",447,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","20",1417,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","21",1484,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","22",1129,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","23",1203,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Miércoles","24",1434,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","16",907,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","17",812,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","18",814,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","19",457,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","20",1035,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","21",1130,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","22",895,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","23",935,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Sábado","24",1153,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","16",915,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","17",830,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","18",807,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","19",451,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","20",1362,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","21",1425,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","22",1143,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","23",1160,-34.575237499330996,-58.39352817005582
"Illia","00","Centro","Viernes","24",1427,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","16",1288,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","17",1362,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","18",1369,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","19",917,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","20",1838,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","21",2197,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","22",1728,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","23",1841,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Domingo","24",2105,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","16",1523,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","17",1572,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","18",1626,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","19",931,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","20",1992,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","21",2594,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","22",2013,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","23",1987,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Jueves","24",2281,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","16",1439,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","17",1420,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","18",1492,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","19",909,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","20",1914,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","21",2270,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","22",1803,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","23",1945,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Lunes","24",2249,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","16",1472,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","17",1473,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","18",1467,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","19",941,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","20",1942,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","21",2373,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","22",1895,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","23",2004,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Martes","24",2203,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","16",1536,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","17",1515,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","18",1559,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","19",877,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","20",2049,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","21",2507,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","22",1962,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","23",2038,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Miércoles","24",2243,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","16",1618,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","17",1597,-34.575237499330996,-58.39352817005582
